,,,,,,,,300.784424583054,,,Search Revenue Y/Y Growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Desktop Search Y/Y Growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Mobile Search Y/Y Growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Google Websites Search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8139.65206303548,8338.54872603787,8759.94514542237,9806.63968384423,9746.65552700856,10121.3685844409,10279.8169978517,11304.3282461541,10957.1960147673,11286.8135818188,11751.4184609341,13308.9674623055,12908.637537984,13804.6133957999,14204.5083260099,15656.2884848494,15515.2113804708,16398.0135623942,17273.1256768603,19235.6836601753,19614.4321408158,20541.6145121689,20709.976673041,22927.7565715865,22151.2025793215,23221.9719285472,24391.3499844583,26773.1444001658,24086.4127082876,20877.9705249745,25970.8674836812,31470.5516201741,31442.6333437019,35381.9190512233,37540.5108578653,42846.9292011828,39159.8150108871,40202.7650037844,39134.2364007586,42127.225661242,39877.9057614314,42141.7650037844,43621.2364007586,47543.225661242,45670.0948190457,48017.9026538223,48976.1887647662,53552.4579178544,50211.2357672362,53693.9916803605,56154.1006524138,62586.6424970329,59685.4672441875,62900.276368188,64103.6209487623,70543.0859857166,65468.0617615202,68618.2821887015,71607.0905286553,79134.9453657358,,,,,,,,,,,,,28493.5158258002,35044.78561834,41452.1693554552,47304.3955198257,56574.0477446431,68422.0342799007,83793.7798976122,96537.6688924928,102405.802337117,147211.992453973,160624.042076672,173184.132827216,196216.644155489,222645.970597043,257232.450546854,284828.379844613,314059.770012447,343697.023000481,374672.445483845,410686.091580054,448561.721039258,488887.327016984,532778.030473701,581050.637111815
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,0.197429011894863,0.213804574030487,0.173502439478581,0.152721891554471,0.124200602391689,0.115146977175547,0.143154441697744,0.177333776275777,0.178096797810922,0.223074457261957,0.208748405414266,0.17637138487205,0.201924783682008,0.187864744360275,0.21603122617285,0.228623481151981,0.264206568626242,0.252689201286993,0.198970994623446,0.191938741384852,0.129331831800875,0.130484262314941,0.177758447995239,0.167717579195898,0.0873636599203251,-0.100938947423803,0.0647572807667207,0.17545220500806,0.305409557018978,0.694701073023304,0.445485441772549,0.361492792319405,0.245436874921638,0.136251681136399,0.0424534857537602,-0.0167970856572143,0.0183374398051857,0.0482305134937231,0.114656638602843,0.128562940354813,0.145248075269197,0.139437388289507,0.122760215111978,0.126395131441644,0.0994335782788143,0.118207766537808,0.146559217217235,0.168697851236564,0.188687478652606,0.171458377366175,0.141566158196619,0.127126862398168,0.0968844642477986,0.0909058934342839,0.117052195630111,0.121795910399481,,,,,,,,,,0.063315683373397,0.213616225644643,0.273773905652359,0.175861049519586,0.229921426074338,0.182834154184754,0.141180214579056,0.195957524093769,0.209424409381763,0.224660751167217,0.152086336365926,0.0607859451335993,0.43753565808073,0.0911070450112415,0.078195583850075,0.13299435088116,0.134694620608288,0.155342941338954,0.107280124413121,0.102628081456565,0.0943681929935163,0.0901242094358228,0.0961203486680253,0.0922252548497144,0.0898997932420476,0.0897767257018542,0.0906054752205043
,,,,,,,,Google Network (Desktop search only),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2254.39608356,2291.39573182,2290.9130319,2598.10463728,2372.772873015,2240.46451691,2200.783487325,2559.60516138,2258.18106295,2196.755507725,2331.41576435,2537.000935925,1995.337531385,1942.468143635,1837.76333724,2380.1403683775,2022.70450973653,2486.81170520976,2182.44236576791,2731.90650384579,2737.06657076942,2984.95014396148,2567.77872125646,3146.38427922003,2919.42012416645,3255.4247912831,2726.02753837113,3390.95410955096,3035.04916911326,2972.42041536244,3067.51642905887,4543.65817746406,4182.75419043388,5008.6930410178,4106.09845755908,5846.17509993571,5359.0117604966,5475.08713489888,4467.53594796221,5519.68632887736,4892.83841425062,5275.52969863602,4604.98235316599,5400.79260229981,4836.39066242527,4921.79144575371,4546.18191139672,5116.58561247313,4757.71958628754,4933.94089220068,4473.75554398515,5076.84300985395,4662.56519456179,4835.26207435667,4384.28043310545,4975.30614965687,4583.30158625424,4753.06261909261,4309.74766574266,4890.7259451127,,,,,,,,,,,,,9561.7511064,9434.80948456,9373.62603863,9323.35327095,8155.7093806375,9423.86508456,11436.1797152074,12291.8265633716,13618.6441909986,19143.7207889465,20821.321172235,20174.1430683524,19420.9496320488,19242.2590323273,18857.4138516808,18536.8378162022,18268.9805097581,18044.591756647,17856.2039631336,17697.7461119431,17564.2521844676,17451.6382480049,17356.5301266251,17276.1287965051
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Desktop Search Revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Total Desktop search advertising revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9198.732609737,9248.05167833635,9614.24661427046,10730.1038377725,9816.73700401908,9765.84815006718,9984.48038814137,11091.1467260273,10043.6865790652,9977.84112626239,10280.4689844574,11250.6375627437,10134.7030471709,10235.6030006327,10141.6177466904,11285.8878558967,10627.2407300424,11245.9160128242,11091.3911159051,12398.6983003056,11975.1199585975,12297.368051604,12036.3016047815,13213.5501859729,12459.1719671066,12366.7882665824,12759.7927428598,13738.5521125913,12183.1984801572,10846.0541898237,13539.3711427628,14660.999481375,15234.6579968982,19648.6949751724,18429.0881859984,18424.9286778154,19147.6615446758,21067.5674792814,17029.3194160928,14276.2483654277,16286.5369756571,19787.3281153099,18803.8702442722,16166.2098827691,18048.7313770425,20564.2807511292,20316.3081481692,17161.6089917875,18849.9665861157,22768.9247478215,24021.4928655387,21905.6896716003,24913.3205024933,28584.6736994939,28898.1194395424,24830.1937988347,27423.42561248,31050.2387921748,33142.0582948126,29312.8300263886,,,,,,,,,,,,,34617.1160558684,38791.1347401163,40658.2122682549,41552.6342525286,41797.8116503907,45363.2461590771,49522.3398009559,51324.3050891401,51229.6232941187,71737.3698358845,71520.7968054776,71043.9452180083,76090.9292681284,87546.0738710763,107226.307440364,120928.552725856,137270.544511537,155026.887035261,175107.38410091,201171.307019186,229990.03386329,262092.658380882,298532.607359505,340064.826143057
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,0.0671836458892083,0.0559897900380217,0.0385088700888285,0.0336476602382765,0.0231186365645892,0.0217075847317731,0.0296448673150391,0.014380013235433,0.00906205778020364,0.0258334314115138,-0.0135063135715854,0.00313318182693711,0.0485991232874798,0.0987057638059068,0.0936510715486822,0.0986019406375234,0.126832473526717,0.0934963445913026,0.0851931447554362,0.0657207608356136,0.0404214747061149,0.00564512785882987,0.0601090901370254,0.0397320870794962,-0.0221502269715888,-0.122969201378502,0.061096478258968,0.0671429828430261,0.250464565746917,0.811598451500247,0.361148017265873,0.256730736620111,0.256848794936795,0.0722120479707078,-0.0759543150360059,-0.225166695889738,-0.149424229289986,-0.0607682574284152,0.10420562236342,0.132385026441421,0.108199453574408,0.0392651615868311,0.0804322665626627,0.0615728186282747,0.0443928823768935,0.107207444956287,0.182374902484604,0.276435658339675,0.321663907926692,0.255424839604199,0.203010970271531,0.133504316507592,0.100753535031011,0.0862547922918762,0.146858651620873,0.180531664950767,,,,,,,,,,,,,,0.120576730814647,0.0481315522386034,0.0219985566107168,0.00590040564870109,0.0853019420851227,0.0916842156157414,0.0363869174079159,-0.00184477500195834,0.400310313117609,-0.00301897087811343,-0.00666731368732143,0.0710403122269292,0.150545468600894,0.224798585465636,0.127788092424169,0.135137578490066,0.129352896405476,0.129529125235433,0.148845367384712,0.143254658286607,0.13958267659839,0.139034604035597,0.13912121409752
,,,,,,,,% change Q/Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0.00536150692619852,0.0395969820099436,0.116062887532521,-0.0851219007348386,-0.00518388685884796,0.0223874296133391,0.110838651072947,-0.0944411044986049,-0.00655590477504608,0.0303299936695218,0.0943700700574051,-0.0991885579238782,0.00995588652101098,-0.00918219023700673,0.112829149923318,-0.0583602401746544,0.0582159846095192,-0.0137405344965114,0.1178668366068,-0.0341631299874147,0.0269098008304425,-0.0212294570453572,0.0978081656514551,-0.0570912592186675,-0.0074149149532674,0.031779025225114,0.0767065256823378,-0.11321088421018,-0.109753140155374,0.248322284381181,0.0828419818605597,0.0391281997009825,0.289736532265635,-0.0620706255919332,-0.00022570341739081,0.0392258162567822,0.100268428608166,-0.191680794052754,-0.161666534251712,0.140813507776852,0.214950001027559,-0.0497013980516559,-0.140272206053249,0.11644791870975,0.139375412129319,-0.0120584136134395,-0.15527915472507,0.0983799126956129,0.207902658278046,0.055012176973225,-0.0880795879665652,0.137299070514645,0.147365069085561,0.0109655175127648,-0.140767832634167,0.104438645733285,0.132252375430598,0.0673688700637265,-0.11553984470009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% of total search advertising revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.885,0.87,0.87,0.865,0.81,0.79,0.8,0.8,0.76,0.74,0.73,0.71,0.68,0.65,0.632180900534373,0.625727406890614,0.605958016709174,0.595500135874488,0.570088269414866,0.564408667847982,0.535763624315292,0.522701390166611,0.517073119847723,0.506768382574115,0.496963003849651,0.46706964424944,0.470539333389359,0.455460391371074,0.44920876814199,0.454753727809147,0.466257736086431,0.407089300688653,0.427634870843175,0.486466878251318,0.442511130892304,0.378388869271417,0.430102564090564,0.461220624282372,0.390564844013557,0.299625889047923,0.363776329286556,0.417301919889999,0.389909694977734,0.305345351807221,0.357354727912398,0.388447290844734,0.379585356394115,0.292515574809332,0.34292022587814,0.388363084774335,0.3962121436015,0.323744623965177,0.387165225699907,0.422004081708752,0.421944881599091,0.328796642734718,0.391475972799198,0.423192990036029,0.436557410491026,0.348855648150044,,,,,,,,,,,,,0.88,0.872110788112529,0.799952306756943,0.733785734729707,0.645727923395317,0.582731351675886,0.520028990900563,0.471602894731369,0.441541630467544,0.431228771392603,0.394172634256656,0.367421279947585,0.352864859654755,0.36192779617767,0.388374660815449,0.398623657841563,0.413056481859713,0.428556960855458,0.446100900781671,0.469605268263705,0.493407462949724,0.517622929224334,0.542653795525472,0.568359708305553
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Desktop CPC (Implied),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.468361440794764,0.578068975342536,0.596929428402182,0.503315939348376,0.528462427164884,0.558109812000548,0.581892548214734,0.736715546676555,0.735517093544462,0.744784187928987,0.832089270484226,0.903027520409006,0.808730834339313,0.780639990605034,0.894619993412221,1.01126450788598,0.90527880594933,0.972574795639485,0.988991667713387,1.06228565429992,1.12111880168241,1.26622744960918,1.21959883866229,1.28647713150598,1.19024089486445,1.29936271985773,1.31929368896577,1.36488933971506,1.18762937642075,1.16283788152636,1.42846723178659,1.48625722574916,1.51539638005537,2.14958704644794,1.9840360615057,1.90594401849256,1.94349399400425,2.35185013200331,1.87075506270133,1.50692745030385,1.66978676951561,2.23124474520069,2.08656389727236,1.72365866733094,1.86914826824542,2.34227770773815,2.27716258672505,1.84827190892077,1.97184358329557,2.61958314763921,2.71965645598043,2.38303047561012,2.63243888496828,3.32190884136851,3.30482479991338,2.72845992977092,2.92693576604235,3.64488828130636,3.82845142815341,3.25356903398375,,,,,,,,,,,,,0.727759968936981,0.53092418037753,0.595396698375346,0.801153100530012,0.868258435497103,0.982126725037587,1.22176638701951,1.29206397922016,1.31600042029629,1.88041730674286,1.91300038944399,1.91944021794303,2.07656348517841,2.4133138466001,2.98568018747518,3.40122683153664,3.89985897923833,4.44880508462193,5.07581304603631,5.89022656934313,6.80204945834857,7.82979568494898,9.00849315927827,10.3654198634205
,,,,,,,,% change Y/Y Reported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128321806910779,-0.0345273041684362,-0.0251903817637171,0.463723854305812,0.391805842262793,0.334476068892793,0.429970658736057,0.225747881231382,0.0995405021004125,0.0481425401575062,0.0751490556915926,0.119860120573011,0.119382083025054,0.245868527547112,0.105488000487466,0.0504528202226726,0.238423780955233,0.301933234632725,0.233174028131177,0.211046319131379,0.0616545660266479,0.0261684978151324,0.0817439695275768,0.0609511092647921,-0.00219410915468254,-0.105070613651533,0.0827515084275183,0.0889214110643124,0.27598425076216,0.84856984846964,0.388926548230483,0.282378302673582,0.282498770343669,0.0940939265007221,-0.057096239832659,-0.20935377131606,-0.14083255483837,-0.0512810681095101,0.115359214508505,0.143823259031739,0.119393387448896,0.0497627894816477,0.0913457238006696,0.0722957763921968,0.0549423054312057,0.118391358541704,0.194318083317782,0.289328947817854,0.3350140484108,0.2681058985901,0.215162596233869,0.144953855058174,0.111872257607082,0.097227062921087,0.158443082445326,0.192456227222997,,,,,,,,,,,,,,-0.270468007256519,0.121434510577332,0.345578675051628,0.083760937731747,0.131145618499279,0.244000754559199,0.0575376708244042,0.0185257397939198,0.428888074609806,0.0173275807366189,0.00336634981078654,0.0818589012393223,0.162167140000904,0.237170288349127,0.139179891337545,0.146603614636431,0.140760501419673,0.140938510338821,0.160449866045164,0.154802685137987,0.151093612725647,0.150540004076361,0.150627488987394
,,,,,,,,% change Y/Y - ex FX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.140322426297586,-0.0441662270570531,-0.0336378038435307,0.493525178809123,0.443389024198946,0.403634009829529,0.50815148596309,0.281498368560816,0.13453194601379,0.0501708201760505,0.080097666274006,0.120574508342692,0.123713026872127,0.262720362109711,0.102623953230687,0.0372364504734745,0.194727535082327,0.276275815285176,0.244161395627046,0.229570001045935,0.0942751272544139,0.0601275265072964,0.0941921023076598,0.0692513435045314,0.00724478569657918,-0.0908193811125022,0.0846527899406421,0.0826924365662115,0.251882596203012,0.799479841419479,0.374264299730277,0.283608574387878,0.31346742204125,0.13137576231197,-0.00672614247094642,-0.155400900423262,-0.11010223180239,-0.0348786859612716,0.109193522387855,0.129490206222986,0.123907122098616,0.0653785741580726,0.104384723448617,0.0751343814205828,0.0716422892899574,0.113305332722158,0.181493503628654,0.276236659103344,0.273595088921583,0.24331058690482,0.199569599144459,0.125303184266901,0.110960091524006,0.0963742496433163,0.157628055904535,0.191712506622738,,,,,,,,,,,,,,-0.270838999989426,0.128244283763627,0.409228434276286,0.0937352545454012,0.129730308635572,0.235261969681694,0.0785007608904843,0.0227764055050105,0.409827880775469,0.0614361520986516,0.00943700559717865,0.0907237457060328,0.15793592903461,0.207963072160207,0.138353517804982,0.145898847076254,0.140154432082277,0.140413067316466,0.159990909909326,0.154399038228604,0.150736446321719,0.15022216783749,0.150343141535666
,,,,,,,,Two-year ex FX % Growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.520127649173572,0.299948764724357,0.404780276972339,0.689471735537193,0.491346344363205,0.382618609050299,0.505119714427649,0.345608001804393,0.218922585125467,0.294011067704618,0.180637056179059,0.170312940795684,0.357805863980287,0.547801762179837,0.338662028618644,0.261499139354052,0.30007834698188,0.328101732447857,0.314917997658754,0.271997428396171,0.0594604568719653,-0.0789021158364002,0.164495477955095,0.149872520329104,0.273790141607478,0.743499234818107,0.471678056658001,0.371299713737895,0.558483021105829,0.942663774970362,0.331830308397824,0.0730245313575229,0.141666215505299,0.0428128583912121,0.0582629746758464,-0.0655305122843211,-0.0214391673894736,-0.00151827862786236,0.206704938309175,0.216119035423935,0.174335692880102,0.168154148023352,0.285663807118452,0.361624724210051,0.389956353842005,0.386497257131805,0.409480679551651,0.434282802876028,0.446886306017881,0.365332961511187,0.373605678679196,0.337410082281171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Q/Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.234236905501035,0.0326266481408564,-0.156825052677306,0.0499616361227599,0.0561012161161902,0.0426130050087035,0.266068020525135,-0.00162675151556058,0.0125994276215491,0.117221987214856,0.0852531722750116,-0.104422826479289,-0.0347344784463769,0.146008408714557,0.130384426161609,-0.104805123793187,0.074337308294304,0.0168798041523452,0.074109812022978,0.0553835469248276,0.129431999275198,-0.0368248302951262,0.0548363041383761,-0.07480602203078,0.0916804534814018,0.0153390341306805,0.034560652514785,-0.129871307611878,-0.0208747740554469,0.228431971885506,0.0404559465394911,0.0196057275963897,0.418498205973939,-0.077015250541168,-0.0393601933595289,0.0197015101951392,0.210114432696398,-0.204560257796779,-0.194481693328742,0.108073762395736,0.336245313434816,-0.0648431097662112,-0.173924810266209,0.0844074315129741,0.253125686993707,-0.0277999149280955,-0.188344337073048,0.0668579518946189,0.328494394702983,0.0382019973030436,-0.123775184777504,0.104660184546868,0.261912996475333,-0.00514283873247212,-0.174401036374929,0.0727428078037045,0.24529151735871,0.0503618033475806,-0.150160555764696,,,,,,,,,,,,,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Desktop Paid Clicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19640.243215,15998.180274,16106.169602,21318.823822,18576.035872,17498.076436,17158.632498,15054.85635,13655.272824,13396.956176,12355.007268,12458.798108,12531.61449625,13111.8096995,11336.229708,11160.173988,11739.19091025,11563.03459975,11214.847888,11671.717725,10681.4014185,9711.816037,9869.06614144,10271.111598,10467.77339013,9517.57971626,9671.6848186112,10065.68936604,10258.4179223274,9327.2281219348,9478.25112223898,9864.3755787192,10053.2495638809,9140.68355949611,9288.6860997942,9667.08806714482,9852.18457260324,8957.86988830618,9102.91237779831,9473.74630580192,9753.6627268772,8868.29118942312,9011.88325402033,9379.0088427439,9656.12609960843,8779.60827752889,8921.76442148013,9285.21875431646,9559.56483861235,8691.8121947536,8832.54677726533,9192.3665667733,9463.96919022622,8604.89407280606,8744.22130949267,9100.44290110556,9369.32949832396,8518.845132078,8656.77909639775,9009.43847209451,,,,,,,,,,,,,47566.666941619,73063.416913,68287.601156,51866.034376,48139.82789175,46188.791123,40533.39519494,39722.7272910412,38928.2727452204,38149.707290316,37386.7131445097,37012.8460130646,36642.7175529339,36276.2903774046,35913.5274736305,35554.3921988942,35198.8482769053,34846.8597941362,34498.3911961949,34153.4072842329,33811.8732113906,33473.7544792767,33139.0169344839,32807.6267651391
,,,,,,,,Y/Y Abs growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1064.207343,1499.896162,1052.462896,-6263.967472,-4920.763048,-4101.12026,-4803.62523,-2596.058242,-1123.65832775,-285.146476500004,-1018.77756,-1298.62412,-792.423586000001,-1548.77509975,-121.381819999999,511.543737000002,-1057.78949175,-1851.21856275,-1345.78174656,-1400.606127,-213.62802837,-194.236320739999,-197.3813228288,-205.422231959999,-209.355467802599,-190.351594325201,-193.433696372224,-201.3137873208,-205.168358446548,-186.544562438696,-189.56502244478,-197.287511574385,-201.064991277617,-182.813671189922,-185.773721995884,-193.341761342897,-98.5218457260326,-89.5786988830623,-91.0291237779838,-94.7374630580198,-97.5366272687716,-88.6829118942314,-90.1188325402036,-93.7900884274386,-96.5612609960845,-87.7960827752886,-89.2176442148011,-92.8521875431652,-95.5956483861228,-86.9181219475358,-88.3254677726527,-91.9236656677331,-94.6396919022627,-86.0489407280602,-87.4422130949261,-91.0044290110564,,,,,,,,,,,,,,25496.749971381,-4775.815757,-16421.56678,-3726.20648425001,-1951.03676875,-5655.39592806,-810.667903898808,-794.454545820816,-778.565454904412,-762.994145806319,-373.867131445099,-370.128460130647,-366.427175529338,-362.762903774048,-359.135274736305,-355.543921988945,-351.988482769055,-348.468597941363,-344.98391196195,-341.534072842333,-338.118732113908,-334.73754479277,-331.390169344842
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,-0.0541850389198453,0.0937541730566451,0.0653453255496148,-0.293823314283215,-0.264898446681897,-0.234375491214707,-0.279953850084493,-0.172439921155409,-0.0822875047780152,-0.0212844225773337,-0.0824586775143937,-0.104233498989452,-0.0632339581014982,-0.118120620665282,-0.0107074241724601,0.0458365378129446,-0.0901075295424659,-0.16009798697567,-0.12,-0.12,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,,,,,,,,,,,,,NA,0.536021369810805,-0.0653653491553343,-0.240476550676976,-0.0718429031461531,-0.0405285364363415,-0.12244087343615,-0.0200000000000002,-0.0199999999999998,-0.0200000000000001,-0.02,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
,,,,,,,,% change Q/Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,-0.185438790198811,0.00675010070836013,0.323643321088132,-0.128655688179644,-0.0580295733399626,-0.0193989287474844,-0.122607448364269,-0.0929655848891577,-0.0189169891608456,-0.0777750478774129,0.0084007105579631,0.00584457566603036,0.0462985199092758,-0.135418377187682,-0.0155303592583128,0.0518824278969654,-0.0150058306272359,-0.030112053090071,0.0407379432661639,-0.0848475202907636,-0.0907732369107198,0.0161916271726019,0.0407379432661639,0.0191470796761952,-0.0907732369107198,0.0161916271726017,0.0407379432661639,0.0191470796761952,-0.0907732369107199,0.0161916271726019,0.0407379432661639,0.0191470796761952,-0.0907732369107198,0.0161916271726019,0.0407379432661639,0.0191470796761952,-0.0907732369107198,0.0161916271726019,0.0407379432661636,0.0295465396728911,-0.0907732369107199,0.0161916271726019,0.0407379432661636,0.0295465396728913,-0.0907732369107199,0.0161916271726019,0.0407379432661639,0.0295465396728911,-0.0907732369107199,0.0161916271726019,0.0407379432661636,0.0295465396728913,-0.0907732369107199,0.0161916271726019,0.0407379432661636,0.0295465396728913,-0.0907732369107199,0.0161916271726019,0.0407379432661634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% of total paid clicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.906991829385346,0.767555462974093,0.743303946645191,0.859301218554576,0.676861743831026,0.664148868251103,0.645067549243614,0.526661887006908,0.46086238236353,0.470847912299444,0.413691886448289,0.381328356243268,0.371270586517569,0.390640379265799,0.329884591611359,0.298101744810589,0.286146252386422,0.299862451290968,0.265109836808279,0.247565060282896,0.203221800647354,0.204419916356984,0.198726905794639,0.184472526488444,0.174798243555487,0.171086179876295,0.163887306602568,0.151658928585531,0.152909648826757,0.136459660048633,0.131380899512564,0.118761018489868,0.119778738299631,0.096496099710368,0.0957401580854157,0.0891122449473486,0.101153546488686,0.0847727555370034,0.0869180969554469,0.0836684877357576,0.0927339891857033,0.0775989501511398,0.0805994303811801,0.0779002114855545,0.0860323626509771,0.0719044052933946,0.0766826486665202,0.0741040276931162,0.0822363349365237,0.0686849024940231,0.0732660904553199,0.0707935497835266,0.0792959338506489,0.0661940920966373,0.0706217443837398,0.0667228862880378,0.0764862008535362,0.0638164253073013,0.0681274702533551,0.0644153507722755,,,,,,,,,,,,,0.8,0.821166703304817,0.626628861046253,0.429995318326137,0.346031150404472,0.273249896723872,0.197330005950694,0.164892999736246,0.133938146522772,0.0993069020443944,0.0887988805120254,0.0819464601161114,0.0769827973071988,0.0735539314460671,0.0704802887141488,0.0679921602909757,0.0659326432373722,0.0642035409868165,0.062730893207029,0.0614584850987629,0.0603432596297366,0.0593520242967184,0.0584590531972668,0.0576443183353089
,,,,,,,,YoY Change in bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2301.30085554321,-1034.0659472299,-982.363974015766,-3326.39331547668,-2159.99361467495,-1933.0095595166,-2313.75662795325,-1453.3353076364,-895.917958459609,-802.075330336448,-838.072948369297,-832.266114326782,-851.24334131147,-907.779279748306,-647.747548030807,-505.366845276933,-829.244517390686,-954.425349339843,-663.8293101364,-630.92533794452,-284.235570918666,-333.33736480689,-348.395991920712,-328.135979029134,-218.885947287306,-346.265198276616,-325.064070900039,-328.97910095663,-331.309105271257,-399.635603382652,-356.40741427148,-296.487735425191,-186.251918109452,-117.233441733646,-88.2206112996877,-54.4375721159104,-84.1955730298243,-71.7380538586356,-63.1866657426684,-57.6827625020304,-67.0162653472613,-56.9454485774519,-39.1678171465991,-37.9618379243837,-37.9602771445342,-32.1950279937148,-34.1655821120027,-33.1047790958962,-29.4040108587484,-24.9081039738584,-26.4434607158014,-40.7066349548871,-28.0973299711272,-23.7766678933601,-24.9427413038469,-23.0753551576235,,,,,,,,,,,,,,,-1945.37842258564,-1966.33542720117,-839.641679216648,-727.812536805998,-759.198907731782,-324.370062144476,-309.54853213474,-346.312444783781,-105.080215323689,-68.5242039591406,-49.6366280891257,-34.2886586113167,-30.7364273191835,-24.8812842317304,-20.5951705360356,-17.2910225055568,-14.7264777978755,-12.7240810826602,-11.1522546902631,-9.91235333018196,-8.92971099451648,-8.14734861957864
